Id,Name,Category,Type,Class,Latitude,Longitude
531745,Rock Creek Park Bike Trail,District of Columbia physical cultural and historic features,Cultural ,Trail,38.9276112,-77.0496994
530084,Rock Creek Park Orienteering Course,District of Columbia physical cultural and historic features,Cultural ,Trail,38.9706661,-77.0533106
528860,Swamp Trail,District of Columbia physical cultural and historic features,Cultural ,Trail,38.8962229,-77.0602552
531764,Upland Trail,District of Columbia physical cultural and historic features,Cultural ,Trail,38.8990006,-77.0627553
528881,Valley Trail,District of Columbia physical cultural and historic features,Cultural ,Trail,38.9573329,-77.0394214
528880,Western Ridge Trail,District of Columbia physical cultural and historic features,Cultural ,Trail,38.9684438,-77.0496995
531747,White Horse Trail,District of Columbia physical cultural and historic features,Cultural ,Trail,38.9734437,-77.0408104
528858,Woods Trail,District of Columbia physical cultural and historic features,Cultural ,Trail,38.8953896,-77.0635886
531712,Murder Bay ,District of Columbia physical cultural and historic features,Physical ,Area,38.897334,-77.0469215
531345,Newspaper Row ,District of Columbia physical cultural and historic features,Physical ,Area,38.8967785,-77.0319211
530371,Aqueduct Bridge ,District of Columbia physical cultural and historic features,Cultural ,Bridge,38.9023338,-77.0694221
529994,Market Bridge ,District of Columbia physical cultural and historic features,Cultural ,Bridge,38.8920563,-77.0196986
530973,Thompsons Bridge ,District of Columbia physical cultural and historic features,Cultural ,Bridge,38.9187225,-77.0558107
529700,United States Government Causeway ,District of Columbia physical cultural and historic features,Cultural ,Bridge,38.8987228,-77.066922
530974,Woodley Bridge ,District of Columbia physical cultural and historic features,Cultural ,Bridge,38.9251113,-77.0488661
529152,Union Fire Company ,District of Columbia physical cultural and historic features,Cultural ,Building,38.900945,-77.0435881
530418,Union Hotel ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9051116,-77.0658109
531356,Union Plaza Dormitories ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8934452,-77.0094206
531552,Union Tavern ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9053894,-77.059144
530990,United States Branch Bank ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8990006,-77.0341434
529151,United States Hotel ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8917786,-77.0163652
531385,United States Signal Service Building ,District of Columbia physical cultural and historic features,Cultural ,Building,38.898445,-77.0405325
530395,United States Soldiers Home Library ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9428888,-77.0121986
530811,Van Ness Mansion ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8926118,-77.0399769
530476,Varnum Hotel ,District of Columbia physical cultural and historic features,Cultural ,Building,38.8862231,-77.0080316
531822,Volta Laboratory ,District of Columbia physical cultural and historic features,Cultural ,Building,38.9098337,-77.0680331
530614,Potomac Aqueduct ,District of Columbia physical cultural and historic features,Cultural ,Canal,38.9028894,-77.0691443
530689,Washington City Canal ,District of Columbia physical cultural and historic features,Cultural ,Canal,38.8884453,-77.0155318
530782,Beall Burying Ground ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.907056,-77.0599774
529692,Eastern Methodist Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.8834454,-76.9799753
530624,Female Union Band Society Burying Ground ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9103893,-77.0535884
529460,Graceland Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9015007,-76.9810865
530626,Holmeads Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9145559,-77.0441437
529996,Methodist Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9489997,-77.0844224
530791,Mount Zion Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9103893,-77.0541439
529678,Old Methodist Burying Ground ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9103893,-77.0546995
531637,Presbyterian Graveyard ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9101115,-77.066922
529020,Rosemont Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.8528905,-76.9785863
529693,Saint Francis DeSales Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9245558,-76.9746976
529999,Saint Matthews Catholic Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.918167,-77.0299768
529997,Saint Patricks Catholic Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9112227,-77.0121985
529986,Saint Patricks Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9134448,-77.0135875
529153,Saint Peters Catholic Burial Ground ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9006674,-77.0002538
529998,Saint Peters Catholic Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9001117,-77.0177542
529326,Young Mens Baptist Cemetery ,District of Columbia physical cultural and historic features,Cultural ,Cemetery,38.9240002,-77.0469216
529674,Bridge Street Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9051116,-77.059144
529503,Calvary Gospel Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9106671,-77.064422
529505,Capital Memorial Adventist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8981674,-77.0194208
529439,Church of the Covenant ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9067783,-77.0410881
530006,Church of the Incarnation ,District of Columbia physical cultural and historic features,Cultural ,Church,38.907056,-77.0277545
529515,Concordia German Evangelical Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8981673,-77.0446993
529683,Congress Street Methodist Protestant Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9059449,-77.0616441
530631,Covenant-First Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.943722,-77.0808112
529694,Danforth Chapel ,District of Columbia physical cultural and historic features,Cultural ,Church,38.865668,-76.9860865
529676,E Street Baptist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8959451,-77.0208098
529139,E Street Baptist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8962229,-77.020532
529517,Eastern Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.893723,-76.9983092
529522,Emmanuel Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8651124,-76.9871977
529523,Ephesus Adventist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.907056,-77.0202543
529527,Fifteenth Street Christian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8820565,-76.9833087
528923,First Baptist Church of Washington ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8965007,-77.0255321
529691,First Methodist Protestant Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8773344,-76.9994203
529143,First Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9023339,-77.0469215
531339,First Unitarian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8951118,-77.0199764
529140,Foundry Methodist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8987229,-77.0316433
529136,Fourth Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8992785,-77.0241432
530644,Fourth Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9248335,-77.0291433
531772,Friends Meeting House ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9012228,-77.0444215
530000,Friends Meeting House ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8962229,-77.0208098
529968,German Evangelical Lutheran Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8962229,-77.0177542
529543,Gorsuch Methodist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8773344,-77.0177541
529546,Gunton Temple Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9328889,-77.0369213
529983,Hall Baptist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9501108,-77.081089
530007,Hamline Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9098338,-77.024421
530627,Israel Bethel African Methodist Episcopal Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8867787,-77.0060872
530824,Israel Methodist Episcopal Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8873342,-77.0091427
529681,John Wesley Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9042783,-77.039977
529981,Little Falls Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9251112,-77.1066451
529142,Lutheran English Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8995561,-77.0274766
531639,Market Street Chapel ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9101115,-77.0660887
529679,McKendree Chapel ,District of Columbia physical cultural and historic features,Cultural ,Church,38.903445,-77.0249766
529581,Mount Pleasant Congregational Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9273334,-77.0330323
529686,National Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.943722,-77.0808112
530174,Nineteenth Street Baptist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.900945,-77.0438659
529587,Ninth Street Christian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8945563,-76.9941424
529778,Old Adas Israel Synagogue ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8984451,-77.0199765
529595,Pentecostal Holiness Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8945563,-76.9980314
529597,Plymouth Congregational Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9092783,-77.0383102
530632,Ryland Chapel ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8845565,-76.9927535
530085,Saint Aloysius Gonzaga Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9017784,-77.0099762
529617,Saint Georges Syrian Orthodox Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.903445,-77.0221987
529138,Saint Marys Roman Catholic Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8990007,-77.0188653
529144,Saint Matthews Roman Catholic Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9006673,-77.0349768
529675,Second Baptist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8798343,-77.0008092
530088,Seventh Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8840009,-77.0219209
529146,Shilo Baptist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.885112,-77.0177542
529644,Simpson Methodist Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9203892,-77.0249766
529648,Tabor Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9137226,-77.0138653
530426,Talmud Torah Synagogue ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8959451,-77.0216431
530988,Theatre Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8965007,-77.03081
529141,Trinity Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8940008,-77.0152541
529664,Washington Hebrew Temple ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9003895,-77.0233098
529665,Washington Heights Presbyterian Church ,District of Columbia physical cultural and historic features,Cultural ,Church,38.9192781,-77.043866
529706,Wesley Chapel ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8976118,-77.019143
530822,Zion Wesley Chapel ,District of Columbia physical cultural and historic features,Cultural ,Church,38.8848342,-77.0144207
529401,Abby Manor ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8898342,-77.0052539
529437,Bealls Levels ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8992784,-77.0344212
530109,Burnes Discovery ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8890008,-77.0371991
530110,Cerne Abbey Manor ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.87789,-77.0121984
530706,Duddington Manor ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8737233,-77.0094205
531080,Duddington Pasture ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.882612,-77.0274766
530511,Elderslie Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9140003,-77.0608108
530117,Elinor ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8998339,-77.0246988
530113,Evans Littleworth ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8770566,-76.9844198
530112,Expense ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9084449,-77.0177542
530181,Fletchalls Chance Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9459442,-77.0774778
530718,Flints Discovery ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9167781,-77.0274767
530182,Friendship Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9501108,-77.091367
530460,Gisborough Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8501127,-77.0080315
530183,Gizor Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9445553,-77.0663665
530118,Gordons Meadow ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.897334,-77.0108095
530462,Haddocks Hill ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8667791,-76.9746973
530115,Hazard ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8751123,-76.9830309
530116,Houps Addition ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8834454,-76.9955313
530566,Jamaica ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9112226,-77.0316434
530527,Knaves Disappointment Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9056672,-77.0705332
530705,Little Prevention ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8987228,-77.056644
530463,Lower Gisborough Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8223353,-77.0080314
530114,Meurs ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8917787,-76.9760864
528718,Mexico ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9001117,-77.0505327
528922,Mill Seat ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.940111,-77.0510884
530101,Mill Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9056673,-77.0044205
530565,Mount Pleasant ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9195558,-77.0316434
530772,New Scotland Hundred ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8873341,-77.0555328
530077,New Troy ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8917786,-77.0052539
530515,Norway Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9751104,-77.0302547
530111,Ormes Luck ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9062227,-77.0538662
530107,Plain Dealing ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9198336,-77.0274767
529438,Port Royal ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9065005,-77.0349768
528921,Re-Survey on New Seat ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.940111,-77.0510884
2071908,Rock of Dumbarton Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.905,-77.06111
530708,Success ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9198336,-77.0302546
530180,Terra Firma Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9348333,-77.0747
530719,The Adventure ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.87789,-76.9821976
530704,The Chance ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8917787,-76.9760864
530608,The Gift ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.940111,-77.0510884
530717,The Gleaning ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.900945,-77.0135874
530716,The Inclosure ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9028895,-77.0010871
530707,The Neck ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9056673,-76.983031
530714,The Vineyard ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8926118,-77.0524772
530108,Turkey Buzzard Plantation ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.87789,-77.0121984
530461,Upper Gisborough Tract ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.8501127,-77.0080315
529476,Washington County ,District of Columbia physical cultural and historic features,Cultural ,Civil,38.9667772,-77.041366
529003,Fox Ferry ,District of Columbia physical cultural and historic features,Cultural ,Crossing,38.8017802,-77.0263653
530819,Masons Ferry ,District of Columbia physical cultural and historic features,Cultural ,Crossing,38.902056,-77.0627553
531374,Armory Square Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8898341,-77.0205319
530053,Campbell Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9148337,-77.0194209
530054,Capitol Hill Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8923341,-76.9955313
529717,Carver Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9259446,-77.0302546
529716,Circle Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9028894,-77.0510883
531373,City Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8965007,-77.0177542
529466,Clifburne Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9215002,-77.039977
530373,Columbia College General Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9223335,-77.0330323
530898,Columbia Hospital for Women ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9040005,-77.0519216
529989,Douglass Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9015006,-77.0138652
529129,Eckington Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9215003,-76.9813644
529525,Episcopal Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9051116,-77.0344212
529010,Garfield Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9220557,-77.0266433
529118,Herewood Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9306668,-77.0171987
531372,Judiciary Square Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8965007,-77.0177542
529117,Kalorama Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9159447,-77.0521995
530650,Lincoln Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8903898,-76.9941424
530983,Marine Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8851121,-76.9735863
531084,Mount Alto Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9240001,-77.0747
530793,Mount Pleasant Army Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9290001,-77.0288657
2079460,Old Providence Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8844444,-77.0033333
529610,Saint Anns Infant Asylum ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.915667,-77.0491438
529637,Sanitarium Mission Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.8745566,-77.0205319
530425,Stanton Hospital ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.9012228,-77.0133096
531668,Walter Reed Army Medical Center ,District of Columbia physical cultural and historic features,Cultural ,Hospital,38.97431,-77.02774
529715,Ripps Island ,District of Columbia physical cultural and historic features,Physical ,Island,38.8906675,-77.0380324
530019,Babcock Lakes ,District of Columbia physical cultural and historic features,Physical ,Lake,38.8901119,-77.038588
530978,Carp Pond ,District of Columbia physical cultural and historic features,Physical ,Lake,38.8909274,-77.0424669
529465,Adams Mill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9270556,-77.0491438
529459,Agassiz Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8806678,-76.969975
531344,Baltimore and Potomac Railroad Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.891223,-77.0208098
531652,Bannockburn Golf Club ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9501108,-77.092756
530720,Barrys Wharf ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8726123,-77.0030314
531001,Barton Grist Mill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9459441,-77.1022006
529131,Benning Race Course ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9056674,-76.9496968
530994,Bennings Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8970563,-76.9474745
529467,Blagdens Mill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9476109,-77.0452549
530642,Blands Court ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.918167,-77.0149764
531005,Brightwood Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9767771,-77.0185878
530009,Brooks Hall ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9131671,-77.0260877
529697,Brownwood Park Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9334445,-76.9635862
530294,Camp American University ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9356666,-77.0899781
529725,Camp Barker ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9126115,-77.0299767
530293,Camp Frieze ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9514996,-77.0858113
530030,Camp Fry ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9012228,-77.050255
530292,Camp Leach ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9389999,-77.0863669
530960,Camp Meigs ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8740013,-76.9341406
530291,Camp Ohio ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9362221,-77.0788668
530289,Camp Tennally ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9556663,-77.0783111
530302,Capital Tradition Company Union Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9051116,-77.0702555
531366,Capitol Hill Market ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8901119,-77.0046982
531351,Center Market ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.893723,-77.0227543
529935,Central Armature Works ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.894834,-77.0208098
531062,Chesapeake Junction ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.894001,-76.9144179
531395,Chinatown ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8926119,-77.0163652
529929,City Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9051116,-77.0635886
529710,Clover View Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9112225,-77.0877559
528999,Columbia Athletic Club ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8956674,-77.0619219
530516,Columbian Foundry ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9048338,-77.0810891
530024,Commissioners Wharf ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8909452,-77.0394213
529132,Conants Mill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8259464,-76.9974756
529454,Cool Spring ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8992785,-76.983031
530616,Corcoran House ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9053894,-77.0616441
530635,Cottage Hill Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9037229,-76.9780309
529974,Creston Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8681681,-76.9510855
530290,Davis Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9362221,-77.0872003
529069,District of Columbia Sand Yard ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8778899,-77.0241431
528902,District of Columbia Tree Nursery ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8651124,-77.0024759
529068,District of Columbia Workhouse Yard ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8784454,-77.0246987
530833,Dowsons Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.887612,-77.0099762
531570,Drovers Rest Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9162225,-77.0949783
531419,Eastern Branch Market ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.87789,-76.9985869
531653,English Cricket Club ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9520551,-77.0885892
530380,Garfield Inaugural Arch ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8970562,-77.0335879
531047,Good Hope Tavern ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8598348,-76.968586
530636,Hamburg Wharf ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8892786,-77.0527551
530638,Hancock Circle ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9167781,-77.0363658
531638,Herring Hill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9084448,-77.056644
531422,Holmeads Race Track ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9201114,-77.0319212
530014,Island Hall ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8848342,-77.0202542
531917,Ivy City Race Track ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9167782,-76.9871979
531002,Ivy City Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9148337,-76.9888646
529695,Karlsheim Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9265003,-76.9713642
529699,Lears Wharf ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8981673,-77.0569218
529980,Lock Mill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9198335,-77.1038674
529073,Marine Hospital Square ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8820566,-76.9746974
529990,McGees Ferry ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9001117,-77.0583107
531982,McKinley Circle ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9387222,-76.9699753
530466,Meadow Bank Spa Springs ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9167782,-76.9746975
530074,Mills Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9245558,-76.9699752
531003,Montello Station ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9267781,-76.9680307
529985,Murdocks Mill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9445553,-77.0963671
529971,Navy Yard Wharf ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8723345,-76.9944201
531412,New Jersey Avenue Market ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8812232,-77.0044204
528809,Nighthawk Hill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9048338,-77.0324768
530982,Norfolk Steamboat Landing ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8776121,-77.0233098
531336,Northern Liberty Market ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9026117,-77.0221987
529704,Notley Young Wharf ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8765011,-77.0221986
529810,Notley Youngs Mill ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9067784,-77.0046983
531379,O'Briens Court ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.894834,-77.0421992
529688,Old Fenwick Homestead ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9859435,-77.0396993
531514,Old National Race Course ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8445572,-76.99692
531440,Palisades Dairy Farm ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9181669,-77.0899781
529987,Piney Branch Trotting Course ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9576107,-77.0363659
529116,Piney Branch Workshop ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9367778,-77.0402548
529115,Pleasant Plains ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9306668,-77.0302546
530976,Potomac Junction ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8820566,-76.9658082
531951,Potomac Park Motor Court ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.8767788,-77.0341434
530010,Protestant Orphan Asylum ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9140004,-77.0310879
530083,Queenstown ,District of Columbia physical cultural and historic features,Cultural ,Locale,38.9362222,-76.9958093
